,carat,cut,table,price,x,y,z
5192,0.91,3,63.0,3776,6.05,6.0,3.78
5193,0.91,2,61.0,3776,6.05,6.1,3.86
5194,1.06,0,57.0,3777,6.57,6.63,4.05
5195,0.73,0,57.0,3777,5.71,5.79,3.59
5196,1.01,0,57.0,3777,6.4,6.35,3.91
5197,0.71,1,60.0,3779,5.73,5.62,3.56
5198,0.9,2,58.0,3780,6.11,6.13,3.84
5199,0.9,2,57.0,3780,6.08,6.13,3.84
5200,0.9,3,58.0,3780,6.08,6.13,3.74
5201,0.73,0,57.0,3780,5.73,5.79,3.57
5202,1.04,3,58.0,3780,6.39,6.33,4.01
5203,1.04,1,58.0,3780,6.67,6.63,3.88
5204,1.0,2,59.0,3780,6.34,6.27,4.02
5205,1.04,1,58.0,3780,6.6,6.55,3.96
5206,1.0,1,59.0,3780,6.37,6.27,3.97
5207,1.0,4,52.0,3780,6.35,6.3,4.09
5208,1.0,1,56.0,3780,6.38,6.3,3.96
5209,0.9,0,56.0,3780,6.27,6.23,3.77
5210,0.9,1,61.0,3780,6.21,6.17,3.7
5211,0.72,0,56.0,3780,5.83,5.77,3.53
5212,1.0,1,58.0,3780,6.44,6.39,3.9
5213,1.0,1,59.0,3780,6.41,6.34,3.93
5214,0.9,1,58.0,3780,6.16,6.09,3.84
5215,1.04,4,58.0,3780,6.32,6.25,4.13
5216,1.5,1,60.0,3780,7.37,7.19,4.54
5217,0.82,0,56.0,3781,6.01,6.05,3.71
5218,0.91,1,57.0,3781,6.22,6.14,3.85
5219,0.91,2,58.0,3781,6.09,6.04,3.87
5220,1.2,1,57.0,3782,6.85,6.79,4.21
5221,1.01,1,60.0,3782,6.39,6.32,3.96
5222,1.01,1,58.0,3782,6.4,6.34,4.0
5223,1.07,3,54.0,3783,6.57,6.59,4.05
5224,0.73,0,56.0,3783,5.82,5.86,3.56
5225,0.69,0,56.0,3784,5.69,5.71,3.51
5226,0.73,0,55.0,3785,5.77,5.79,3.6
5227,0.92,2,61.0,3785,6.28,6.34,3.76
5228,1.02,0,57.0,3786,6.54,6.57,3.98
5229,1.02,2,56.0,3786,6.37,6.4,4.06
5230,0.77,0,55.0,3786,5.89,5.91,3.64
5231,1.04,0,57.0,3786,6.55,6.51,3.95
5232,0.77,3,57.0,3787,6.01,6.03,3.59
5233,0.9,3,58.0,3787,6.05,6.1,3.84
5234,0.9,3,59.0,3787,6.1,6.17,3.83
5235,1.16,1,59.0,3787,6.74,6.63,4.15
5236,0.85,0,56.0,3787,6.17,6.18,3.71
5237,0.9,4,58.0,3787,6.01,6.06,3.78
5238,1.02,4,58.0,3787,6.33,6.22,4.1
5239,0.92,2,64.0,3787,6.13,6.08,3.89
5240,0.92,1,59.0,3787,6.26,6.21,3.87
5241,0.92,1,58.0,3787,6.23,6.19,3.84
5242,0.7,0,57.0,3788,5.69,5.75,3.5
5243,1.0,0,58.0,3788,6.35,6.41,4.0
5244,1.23,0,55.0,3788,6.91,6.88,4.25
5245,1.0,3,58.0,3789,6.3,6.36,3.97
5246,1.0,3,58.0,3789,6.32,6.36,3.91
5247,0.9,3,58.0,3789,6.06,6.11,3.9
5248,1.01,1,55.0,3790,6.39,6.34,4.01
5249,1.01,1,58.0,3790,6.52,6.49,3.95
5250,1.0,1,58.0,3790,6.49,6.44,3.9
5251,1.01,1,59.0,3790,6.42,6.37,3.96
5252,1.24,3,60.0,3791,6.79,6.74,4.27
5253,0.59,0,54.0,3791,5.36,5.39,3.35
5254,1.01,3,59.0,3792,6.52,6.62,3.89
5255,1.01,3,63.0,3792,6.33,6.38,3.9
5256,0.9,2,61.0,3792,6.01,5.97,3.83
5257,1.14,1,59.0,3792,6.7,6.62,4.16
5258,1.01,3,55.0,3793,6.42,6.44,4.03
5259,0.8,0,56.0,3793,6.01,5.98,3.67
5260,1.19,0,57.0,3794,6.83,6.93,4.15
5261,1.12,3,63.0,3794,6.59,6.65,4.03
5262,0.9,0,57.0,3794,6.16,6.19,3.85
5263,0.82,3,61.0,3795,6.06,6.09,3.67
5264,0.72,0,56.0,3795,5.73,5.77,3.55
5265,1.21,3,63.0,3795,6.72,6.67,4.24
5266,1.03,2,56.0,3795,6.42,6.35,4.07
5267,0.9,2,57.0,3795,6.12,6.08,3.9
5268,1.01,3,58.0,3796,6.32,6.43,4.0
5269,1.02,3,58.0,3796,6.56,6.62,3.91
5270,0.91,2,58.0,3796,6.06,6.09,3.89
5271,0.79,3,60.0,3796,5.88,5.84,3.7
5272,0.9,0,56.0,3796,6.19,6.24,3.85
5273,0.73,0,57.0,3797,5.79,5.84,3.56
5274,0.73,0,55.0,3797,5.8,5.83,3.57
5275,1.13,0,56.0,3797,6.78,6.7,4.07
5276,1.13,0,55.0,3797,6.7,6.66,4.14
5277,0.72,3,55.0,3798,5.82,5.85,3.53
5278,0.79,3,60.0,3798,6.03,6.08,3.56
5279,0.9,3,58.0,3798,6.12,6.16,3.84
5280,0.82,0,57.0,3798,6.01,6.05,3.71
5281,0.9,0,57.0,3798,6.2,6.24,3.79
5282,0.9,2,62.0,3798,6.2,6.23,3.7
5283,0.71,3,60.0,3799,5.65,5.71,3.54
5284,1.0,2,58.0,3799,6.35,6.26,4.04
5285,0.71,0,56.0,3799,5.66,5.72,3.53
5286,1.0,3,59.0,3799,6.31,6.25,3.97
5287,1.06,0,57.0,3799,6.64,6.58,3.99
5288,0.92,3,60.0,3800,6.28,6.33,3.82
5289,1.16,0,55.0,3800,6.76,6.69,4.2
5290,0.91,0,57.0,3800,6.2,6.24,3.87
5291,0.9,1,61.0,3800,6.17,6.12,3.83
5292,0.78,3,58.0,3800,5.87,5.81,3.69
5293,0.9,2,56.0,3800,6.12,6.05,3.88
5294,1.01,1,57.0,3801,6.53,6.49,3.93
5295,0.9,2,59.0,3801,6.04,6.08,3.88
5296,1.01,1,60.0,3801,6.59,6.53,3.9
5297,0.71,0,57.0,3801,5.7,5.73,3.55
5298,1.0,2,60.0,3801,6.28,6.33,4.0
5299,1.01,4,60.0,3801,6.48,6.38,3.86
5300,1.01,0,55.0,3801,6.5,6.45,3.99
5301,1.01,4,56.0,3801,6.29,6.2,4.07
5302,1.01,1,61.0,3801,6.35,6.29,3.9
5303,1.01,3,58.0,3801,6.43,6.34,4.05
5304,1.02,4,57.0,3802,6.19,6.24,4.07
5305,0.93,1,60.0,3802,6.25,6.2,3.84
5306,0.97,0,56.0,3802,6.39,6.36,3.93
5307,0.9,3,60.0,3803,6.13,6.14,3.79
5308,0.9,1,59.0,3803,6.32,6.27,3.77
5309,0.9,1,59.0,3803,6.31,6.26,3.7
5310,0.85,1,60.0,3803,6.14,6.09,3.68
5311,0.9,1,62.0,3804,6.28,6.24,3.76
5312,0.9,0,56.0,3804,6.25,6.19,3.86
5313,0.74,0,56.0,3804,5.84,5.91,3.59
5314,0.74,0,53.0,3804,5.82,5.8,3.61
5315,1.11,1,57.0,3804,6.54,6.49,4.07
5316,0.9,0,56.0,3805,6.24,6.2,3.81
5317,0.9,0,53.0,3805,6.18,6.22,3.89
5318,1.08,1,57.0,3805,6.57,6.53,4.11
5319,0.9,2,58.0,3806,6.05,6.27,3.84
5320,0.9,3,59.0,3806,6.14,6.18,3.76
5321,0.9,2,58.0,3806,6.09,6.13,3.9
5322,0.79,3,55.0,3806,6.01,6.03,3.67
5323,0.9,4,58.0,3806,6.02,5.97,3.94
5324,1.03,0,57.0,3807,6.43,6.38,4.0
5325,0.61,2,65.0,3807,5.36,5.29,3.33
5326,0.71,3,57.0,3808,5.66,5.7,3.58
5327,1.0,1,58.0,3808,6.44,6.4,3.97
5328,0.9,0,57.0,3808,6.13,6.2,3.86
5329,1.0,1,59.0,3808,6.56,6.54,3.83
5330,0.96,1,60.0,3808,6.47,6.4,3.9
5331,0.84,3,59.0,3809,6.18,6.21,3.67
5332,1.04,3,59.0,3810,6.37,6.42,4.06
5333,0.82,0,56.0,3810,6.01,6.06,3.72
5334,0.9,3,63.0,3810,6.14,6.1,3.77
5335,1.08,3,59.0,3810,6.57,6.4,4.1
5336,0.9,1,58.0,3810,6.17,6.13,3.86
5337,0.9,1,61.0,3810,6.21,6.14,3.78
5338,0.9,1,61.0,3810,6.14,6.05,3.84
5339,1.0,0,57.0,3811,6.43,6.47,3.93
5340,0.78,0,56.0,3811,5.89,5.91,3.65
5341,1.02,2,61.0,3811,6.28,6.32,3.99
5342,0.91,0,56.0,3812,6.14,6.17,3.83
5343,0.91,0,57.0,3812,6.18,6.22,3.87
5344,0.74,0,57.0,3812,5.8,5.84,3.57
5345,0.53,0,55.0,3812,5.17,5.19,3.22
5346,0.93,1,60.0,3812,6.3,6.24,3.81
5347,0.9,1,60.0,3812,6.2,6.14,3.83
5348,0.9,3,63.0,3812,6.13,6.04,3.8
5349,0.9,4,61.0,3812,6.24,6.22,3.76
5350,0.93,2,59.0,3812,6.21,6.15,3.94
5351,0.8,1,59.0,3813,6.0,6.03,3.64
5352,0.74,0,55.0,3813,5.79,5.85,3.59
5353,0.73,4,59.0,3813,5.99,5.95,3.43
5354,1.05,3,59.0,3816,6.44,6.51,4.03
5355,1.18,3,62.0,3816,6.73,6.88,4.19
5356,0.93,1,59.0,3816,6.23,6.27,3.86
5357,0.84,3,58.0,3816,5.93,6.02,3.76
5358,1.05,4,59.0,3816,6.3,6.24,4.1
5359,0.72,0,56.0,3816,5.78,5.81,3.55
5360,0.9,2,59.4,3816,6.04,6.08,3.88
5361,0.9,2,62.5,3816,6.08,6.1,3.78
5362,1.01,4,67.0,3816,6.52,6.56,3.84
5363,1.01,4,66.0,3816,6.42,6.48,3.86
5364,0.91,1,57.0,3816,6.17,6.12,3.82
5365,0.91,4,56.0,3816,6.1,6.07,3.94
5366,0.75,3,56.0,3817,5.9,5.96,3.58
5367,0.92,3,60.0,3817,6.19,6.26,3.83
5368,0.79,0,57.0,3818,5.95,6.0,3.66
5369,0.9,3,57.0,3818,6.08,6.1,3.85
5370,0.3,3,57.0,574,4.24,4.21,2.67
5371,0.3,0,55.0,574,4.26,4.25,2.68
5372,0.3,1,58.0,574,4.32,4.29,2.66
5373,0.3,1,60.0,574,4.31,4.28,2.63
5374,0.3,1,58.0,574,4.27,4.22,2.66
5375,0.34,1,58.0,574,4.47,4.41,2.74
5376,0.34,2,54.0,574,4.48,4.43,2.84
5377,0.34,1,61.0,574,4.49,4.45,2.74
5378,0.34,1,57.0,574,4.51,4.46,2.77
5379,0.34,1,59.0,574,4.55,4.52,2.73
5380,0.34,1,61.0,574,4.58,4.57,2.71
5381,0.34,1,58.0,574,4.43,4.4,2.77
5382,0.34,1,59.0,574,4.47,4.45,2.8
5383,0.34,3,56.0,574,4.48,4.44,2.83
5384,0.34,1,62.0,574,4.55,4.51,2.72
5385,0.34,0,56.0,574,4.55,4.54,2.73
5386,0.3,1,60.0,574,4.39,4.35,2.57
5387,0.3,1,62.0,574,4.37,4.35,2.62
5388,0.3,0,56.0,574,4.32,4.28,2.7
5389,0.3,3,63.0,574,4.32,4.29,2.56
5390,0.3,1,57.0,574,4.34,4.31,2.64
5391,0.3,1,59.0,574,4.28,4.24,2.68
5392,0.3,1,58.0,574,4.32,4.29,2.62
5393,0.3,1,58.0,574,4.32,4.29,2.68
5394,0.3,0,55.0,574,4.35,4.32,2.65
5395,0.3,1,60.0,574,4.35,4.32,2.61
5396,0.3,0,57.0,574,4.33,4.3,2.68
5397,0.3,1,58.0,574,4.31,4.28,2.68
5398,0.3,1,59.0,574,4.31,4.26,2.63
5399,0.3,3,57.0,574,4.3,4.26,2.71
5400,1.01,0,56.0,3818,6.4,6.35,4.01
5401,1.01,1,58.0,3818,6.43,6.38,4.01
5402,1.01,1,55.0,3818,6.43,6.38,4.01
5403,1.01,3,54.0,3818,6.39,6.35,4.02
5404,0.95,1,57.0,3818,6.24,6.19,3.91
5405,1.01,1,60.0,3818,6.4,6.34,3.93
5406,1.0,2,61.0,3819,6.27,6.32,4.01
5407,1.0,4,55.0,3819,6.35,6.28,4.09
5408,1.0,1,56.0,3819,6.5,6.48,3.88
5409,1.0,2,57.0,3819,6.32,6.26,4.02
5410,0.9,0,54.3,3820,6.14,6.17,3.86
5411,0.9,0,54.0,3820,6.11,6.15,3.85
5412,1.52,1,58.0,3820,7.43,7.34,4.56
5413,0.76,0,55.0,3820,5.88,5.84,3.63
5414,0.85,0,55.0,3821,6.07,6.14,3.78
5415,1.02,1,58.1,3822,6.41,6.38,4.0
5416,0.75,1,57.0,3822,5.88,5.75,3.63
5417,1.05,1,61.0,3822,6.58,6.49,4.09
5418,1.05,1,57.0,3822,6.47,6.42,4.06
5419,1.05,2,56.0,3822,6.44,6.37,4.09
5420,0.91,1,56.0,3822,6.21,6.15,3.86
5421,1.05,0,57.0,3822,6.6,6.58,3.98
5422,1.01,2,62.0,3823,6.29,6.33,3.99
5423,1.01,2,59.0,3823,6.34,6.43,4.0
5424,0.92,3,59.0,3823,6.18,6.12,3.89
5425,1.06,1,58.0,3823,6.53,6.45,4.04
5426,1.03,1,60.0,3824,6.39,6.35,4.01
5427,1.14,0,57.0,3824,6.7,6.67,4.13
5428,0.94,1,59.0,3825,6.34,6.37,3.84
5429,1.08,0,54.0,3825,6.63,6.57,4.14
5430,0.91,0,57.0,3826,6.31,6.34,3.81
5431,1.01,2,60.0,3827,6.28,6.35,3.98
5432,0.79,0,55.0,3827,5.9,5.97,3.69
5433,0.79,3,55.0,3827,5.95,6.01,3.72
5434,0.53,3,60.0,3827,5.22,5.28,3.14
5435,0.77,0,56.0,3827,5.92,5.94,3.62
5436,1.05,1,60.0,3828,6.58,6.66,3.98
5437,0.91,3,60.0,3828,6.28,6.33,3.74
5438,0.86,0,57.0,3828,6.1,6.13,3.78
5439,0.93,0,57.0,3828,6.37,6.33,3.78
5440,0.77,3,58.0,3829,5.84,5.78,3.65
5441,0.91,3,57.0,3830,6.14,6.2,3.89
5442,1.14,1,61.0,3830,6.72,6.64,4.16
5443,0.9,3,57.0,3830,6.15,6.12,3.88
5444,0.7,0,55.0,3830,5.63,5.71,3.54
5445,0.9,3,59.0,3830,6.14,6.1,3.88
5446,1.0,4,64.0,3830,6.69,6.64,3.68
5447,1.2,1,60.0,3830,6.91,6.81,4.18
5448,0.9,1,58.0,3830,6.18,6.11,3.79
5449,1.0,1,56.0,3830,6.4,6.34,3.99
5450,0.95,1,61.0,3830,6.35,6.27,3.77
5451,1.06,1,59.0,3831,6.47,6.51,4.06
5452,0.8,3,54.0,3831,5.88,5.93,3.73
5453,0.74,0,56.0,3831,5.9,5.88,3.58
5454,0.71,1,57.0,3831,5.67,5.62,3.53
5455,1.04,1,58.0,3832,6.5,6.52,4.04
5456,1.01,3,58.0,3832,6.43,6.47,4.0
5457,0.63,0,53.0,3832,5.55,5.6,3.41
5458,0.76,3,59.0,3833,5.85,5.94,3.57
5459,1.01,3,59.0,3833,6.42,6.45,3.95
5460,1.0,4,60.0,3833,6.02,5.94,4.08
5461,1.17,4,68.0,3833,6.91,6.84,4.07
5462,1.0,4,56.0,3833,6.16,6.11,4.23
5463,1.23,3,60.6,3835,6.79,6.85,4.22
5464,1.0,2,61.0,3835,6.36,6.45,3.97
5465,1.0,2,56.0,3836,6.21,6.27,4.07
5466,0.91,3,56.0,3837,6.06,6.09,3.88
5467,0.77,0,57.0,3837,5.93,5.96,3.63
5468,0.83,0,55.0,3837,5.98,6.02,3.74
5469,0.91,4,58.0,3837,5.95,5.97,3.98
5470,1.01,4,57.0,3837,6.33,6.24,4.1
5471,1.01,1,58.0,3837,6.5,6.47,0.0
5472,0.93,3,61.0,3838,6.33,6.39,3.77
5473,1.02,2,64.0,3838,6.36,6.32,3.98
5474,0.71,0,56.0,3838,5.76,5.81,3.53
5475,1.02,4,59.0,3838,6.28,6.22,4.08
5476,1.12,2,60.0,3838,6.59,6.56,4.23
5477,1.12,1,60.0,3838,6.7,6.64,4.07
5478,1.02,1,60.0,3838,6.47,6.42,3.96
5479,0.9,1,62.0,3838,6.09,6.0,3.81
5480,0.81,3,57.0,3839,5.9,5.95,3.72
5481,1.02,2,62.0,3839,6.6,6.62,3.8
5482,0.93,2,58.0,3839,6.11,6.14,3.95
5483,0.7,0,55.0,3840,5.64,5.68,3.53
5484,0.9,3,60.0,3841,6.14,6.17,3.77
5485,0.9,3,58.0,3841,6.14,6.18,3.82
5486,0.9,1,59.0,3841,6.1,6.14,3.84
5487,0.9,0,56.0,3841,6.16,6.23,3.88
5488,0.9,1,58.0,3841,6.29,6.25,3.7
5489,0.83,0,58.0,3841,6.04,6.07,3.73
5490,0.9,3,61.0,3842,6.32,6.28,3.77
5491,0.9,3,56.0,3842,6.11,6.15,3.85
5492,0.74,0,56.0,3842,5.83,5.86,3.59
5493,1.06,2,60.0,3842,6.65,6.71,3.92
5494,1.02,2,65.0,3842,6.59,6.54,3.87
5495,0.91,1,60.0,3842,6.24,6.19,3.82
5496,0.92,2,61.0,3843,6.29,6.38,3.82
5497,0.9,3,58.0,3844,6.09,6.15,3.83
5498,1.04,2,60.0,3844,6.76,6.72,3.87
5499,0.91,0,57.0,3844,6.28,6.22,3.81
5500,0.93,0,55.0,3844,6.32,6.29,3.91
5501,0.74,0,56.0,3845,5.79,5.87,3.6
5502,0.91,1,60.0,3845,6.36,6.3,3.74
5503,0.91,1,59.0,3845,6.28,6.25,3.81
5504,1.11,2,58.0,3846,6.48,6.57,4.15
5505,0.83,0,56.0,3846,5.96,5.99,3.79
5506,0.91,1,60.0,3846,6.14,6.1,3.77
5507,1.01,1,58.0,3846,6.46,6.41,3.97
5508,1.08,3,55.0,3847,6.53,6.5,4.13
5509,0.9,4,59.0,3847,6.04,6.01,3.89
5510,1.06,1,58.0,3847,6.59,6.55,4.04
5511,0.91,1,59.0,3848,6.17,6.21,3.88
5512,0.91,3,57.0,3848,6.14,6.22,3.85
5513,0.91,2,58.0,3848,6.04,6.09,3.87
5514,0.9,3,58.0,3848,6.08,6.12,3.88
5515,1.08,0,55.0,3849,6.58,6.61,4.08
5516,0.72,0,57.0,3849,5.72,5.75,3.55
5517,1.0,2,58.0,3850,6.28,6.32,4.02
5518,1.0,2,61.0,3850,6.29,6.33,4.0
5519,1.0,3,61.0,3850,6.44,6.48,3.89
5520,1.0,1,59.0,3850,6.38,6.42,3.92
5521,0.6,0,55.0,3850,5.38,5.4,3.36
5522,0.9,1,62.0,3850,6.06,6.02,3.8
5523,1.01,3,55.0,3852,6.43,6.46,3.99
5524,1.01,2,58.0,3852,6.31,6.35,4.03
5525,1.01,2,57.0,3852,6.3,6.34,3.97
5526,1.01,2,57.0,3852,6.32,6.37,4.02
5527,0.81,0,56.0,3852,5.97,6.0,3.71
5528,1.01,2,57.0,3853,6.57,6.63,3.88
5529,0.91,3,59.0,3853,6.16,6.13,3.88
5530,0.91,1,60.0,3853,6.29,6.25,3.74
5531,1.0,1,57.0,3853,6.42,6.35,3.94
5532,0.92,3,59.0,3854,6.21,6.26,3.87
5533,0.92,1,58.0,3854,6.19,6.23,3.84
5534,0.9,3,60.0,3854,6.19,6.22,3.83
5535,1.11,1,59.0,3854,6.8,6.76,4.02
5536,0.91,0,57.0,3854,6.3,6.26,3.81
5537,0.92,0,57.0,3854,6.3,6.29,3.81
5538,0.91,2,59.0,3855,6.36,6.4,3.71
5539,0.91,4,60.0,3855,6.08,6.04,3.9
5540,0.73,3,56.0,3856,5.72,5.75,3.57
5541,0.71,0,57.0,3856,5.7,5.81,3.53
5542,0.93,0,55.0,3856,6.23,6.29,3.91
5543,1.01,4,58.0,3856,6.14,6.23,4.0
5544,1.02,1,59.0,3856,6.51,6.46,3.97
5545,1.02,1,58.0,3856,6.44,6.39,4.04
5546,1.02,0,54.0,3856,6.46,6.43,4.05
5547,1.02,1,58.0,3856,6.5,6.44,4.0
5548,1.02,1,59.0,3856,6.45,6.42,3.99
5549,1.02,2,56.0,3856,6.4,6.37,4.06
5550,1.02,0,57.0,3856,6.57,6.54,3.98
5551,0.9,1,59.0,3856,6.24,6.21,3.76
5552,0.9,1,59.0,3856,6.26,6.18,3.83
5553,1.01,3,59.0,3857,6.49,6.51,3.86
5554,1.02,3,58.0,3857,6.37,6.43,4.0
5555,1.0,3,55.0,3858,6.37,6.32,4.03
5556,1.0,1,62.0,3858,6.53,6.45,3.91
5557,1.0,2,60.0,3858,6.62,6.58,3.74
5558,0.74,0,56.0,3858,5.79,5.82,3.59
5559,1.0,0,54.0,3858,6.39,6.35,3.99
5560,1.0,1,58.0,3858,6.36,6.32,3.91
5561,0.96,0,57.0,3858,6.35,6.3,3.9
5562,1.0,2,65.0,3858,6.58,6.43,3.9
5563,1.0,1,62.0,3858,6.49,6.43,3.83
5564,1.0,1,58.0,3858,6.47,6.44,3.9
5565,1.0,2,64.0,3858,6.36,6.29,3.76
5566,0.9,2,61.0,3859,5.97,6.01,3.83
5567,0.8,0,56.0,3860,5.98,6.01,3.67
5568,1.0,2,63.0,3860,6.43,6.5,3.86
5569,1.04,1,59.0,3861,6.46,6.52,4.03
5570,1.08,4,60.0,3861,6.43,6.39,4.16
5571,1.04,1,59.0,3861,6.57,6.49,4.06
5572,1.14,1,59.0,3861,6.8,6.74,4.09
5573,0.79,0,55.0,3861,5.97,5.9,3.69
5574,0.94,3,59.0,3862,6.34,6.41,3.76
5575,1.21,4,55.0,3862,6.49,6.42,4.49
5576,1.21,4,56.0,3862,6.69,6.59,4.36
5577,0.9,3,55.0,3863,6.18,6.22,3.9
5578,0.9,3,57.0,3863,6.08,6.12,3.88
5579,0.91,0,56.0,3863,6.19,6.22,3.85
5580,1.0,1,61.0,3864,6.31,6.27,3.84
5581,0.78,0,55.0,3864,5.87,5.97,3.68
5582,1.12,0,57.0,3864,6.66,6.6,4.04
5583,0.76,0,56.0,3864,5.85,5.9,3.62
5584,1.12,3,63.0,3864,6.65,6.59,4.03
5585,1.0,4,54.0,3864,6.2,6.16,4.05
5586,1.0,1,61.0,3864,6.4,6.36,3.8
5587,1.19,0,57.0,3864,6.93,6.83,4.15
5588,0.92,1,61.0,3864,6.36,6.29,3.75
5589,1.5,2,59.0,3864,7.29,7.18,4.62
5590,1.17,2,59.0,3866,7.02,6.95,4.01
5591,0.9,0,58.0,3867,6.13,6.18,3.87
5592,0.9,0,56.0,3867,6.14,6.19,3.85
5593,0.9,3,61.0,3868,6.12,6.17,3.83
5594,1.01,4,59.0,3869,6.27,6.23,4.03
5595,1.01,4,61.0,3869,6.23,6.18,4.05
5596,1.01,1,57.0,3869,6.47,6.37,3.99
5597,1.01,1,58.0,3869,6.43,6.34,4.01
5598,0.94,1,57.0,3869,6.27,6.25,3.92
5599,0.85,3,60.0,3871,6.09,6.14,3.68
5600,1.2,1,60.0,3871,6.78,6.71,4.2
5601,1.01,2,65.0,3871,6.34,6.3,3.93
5602,0.96,0,57.0,3871,6.32,6.27,3.91
5603,0.9,0,57.0,3871,6.17,6.23,3.86
5604,0.96,2,54.0,3871,6.24,6.19,3.96
5605,1.01,4,57.0,3871,6.31,6.27,4.07
5606,0.96,1,61.0,3871,6.42,6.36,3.78
5607,0.9,3,57.0,3872,6.09,6.12,3.87
5608,1.1,0,56.0,3872,6.59,6.63,4.09
5609,0.74,3,53.4,3872,5.8,5.82,3.61
5610,0.9,3,58.0,3872,6.31,6.35,3.76
5611,0.89,0,56.0,3872,6.15,6.19,3.81
5612,0.92,3,56.0,3873,6.19,6.23,3.9
5613,0.98,0,54.0,3873,6.35,6.39,3.99
5614,0.87,1,59.0,3873,6.2,6.16,3.7
5615,0.72,0,56.0,3874,5.74,5.77,3.57
5616,1.12,0,57.0,3874,6.73,6.8,4.08
5617,1.01,1,58.0,3874,6.5,6.46,3.96
5618,1.0,2,59.0,3874,6.24,6.29,3.96
5619,1.02,3,63.0,3875,6.49,6.46,3.8
5620,0.9,4,61.0,3875,6.01,5.98,3.91
5621,0.96,1,60.0,3876,6.4,6.47,3.9
5622,0.91,3,59.0,3876,6.1,6.16,3.85
5623,1.03,4,59.0,3876,6.3,6.25,4.1
5624,1.03,1,61.0,3876,6.49,6.45,3.99
5625,1.0,1,58.0,3877,6.49,6.52,3.95
5626,0.92,1,59.0,3877,6.39,6.28,3.76
5627,0.71,1,59.0,3877,5.73,5.69,3.45
5628,0.9,3,61.0,3878,6.14,6.21,3.78
5629,0.9,3,63.0,3878,6.1,6.14,3.77
5630,0.9,3,61.0,3878,6.05,6.14,3.84
5631,0.9,3,58.0,3878,6.13,6.17,3.86
5632,1.0,2,55.0,3878,6.25,6.33,4.02
5633,1.0,2,57.0,3878,6.4,6.46,3.89
5634,0.95,1,60.0,3878,6.39,6.37,3.83
5635,0.91,3,58.0,3879,6.3,6.35,3.8
5636,1.02,3,60.0,3879,6.35,6.4,4.02
5637,0.75,0,56.0,3879,5.78,5.82,3.61
5638,0.9,1,60.0,3879,6.17,6.12,3.75
5639,0.9,1,59.0,3879,6.27,6.23,3.76
5640,0.74,0,55.0,3879,5.85,5.82,3.59
5641,0.9,3,61.0,3880,6.12,6.18,3.81
5642,0.9,2,63.0,3880,6.04,6.13,3.8
5643,0.9,3,60.0,3880,6.14,6.2,3.83
5644,0.9,3,54.0,3880,6.18,6.25,3.83
5645,0.93,3,60.0,3880,6.24,6.3,3.81
5646,1.2,3,62.0,3880,6.9,6.95,4.13
5647,1.12,2,61.0,3880,6.5,6.54,4.15
5648,1.0,2,56.0,3880,6.3,6.36,4.01
5649,0.71,0,56.0,3880,5.72,5.74,3.54
5650,0.82,0,54.0,3880,5.99,6.03,3.72
5651,0.73,0,55.0,3880,5.86,5.8,3.57
5652,1.26,4,60.0,3881,6.7,6.62,4.32
5653,0.9,2,59.0,3881,6.12,6.07,3.88
5654,0.9,1,62.0,3881,6.11,6.08,3.81
5655,0.9,1,60.0,3881,6.14,6.1,3.83
5656,0.9,3,61.0,3881,6.13,6.09,3.86
5657,0.9,3,58.0,3881,6.18,6.12,3.88
5658,1.0,1,62.0,3881,6.55,6.52,3.88
5659,1.05,2,64.0,3881,6.74,6.67,3.88
5660,1.0,0,57.0,3881,6.47,6.43,3.93
5661,0.9,2,58.0,3881,6.11,6.09,3.88
5662,0.9,0,57.0,3881,6.23,6.15,3.86
5663,0.91,3,63.0,3881,6.1,6.03,3.8
5664,0.91,1,62.0,3881,6.2,6.14,3.65
5665,1.0,1,62.0,3881,6.55,6.52,3.88
5666,1.11,3,58.0,3882,6.57,6.53,4.17
5667,1.09,0,54.0,3882,6.69,6.62,4.1
5668,1.13,1,60.0,3883,6.83,6.78,3.97
5669,1.29,3,57.0,3884,6.89,6.87,4.37
5670,0.91,0,57.0,3884,6.16,6.21,3.87
5671,0.91,3,57.0,3884,6.12,6.17,3.82
5672,0.9,2,64.0,3884,6.26,6.28,3.64
5673,1.02,2,58.0,3884,6.28,6.24,3.99
5674,0.8,0,55.0,3884,5.92,5.88,3.68
5675,0.8,0,54.0,3884,5.99,5.95,3.68
5676,0.95,0,57.0,3884,6.29,6.22,3.89
5677,0.97,0,56.0,3884,6.37,6.32,3.92
5678,1.01,3,60.0,3885,6.34,6.37,3.93
5679,0.91,3,55.0,3885,6.18,6.23,3.86
5680,1.01,2,59.0,3886,6.31,6.37,3.96
5681,1.01,2,61.0,3886,6.28,6.38,3.97
5682,0.94,3,58.0,3886,6.23,6.29,3.88
5683,1.05,1,59.0,3886,6.51,6.44,4.03
5684,1.18,0,62.0,3886,6.88,6.73,4.19
5685,1.01,4,62.0,3886,6.54,6.49,3.88
5686,0.91,3,60.0,3887,6.19,6.21,3.82
5687,0.7,3,58.0,3887,5.65,5.7,3.49
5688,1.01,3,61.0,3888,6.38,6.45,3.89
5689,1.01,3,58.0,3888,6.37,6.4,4.01
5690,1.01,3,58.0,3888,6.38,6.44,3.98
5691,1.01,2,58.0,3888,6.32,6.35,4.05
