,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RISK_MM,RainTomorrow,year,quarter,month,day
8031,19.4,30.4,0.6,6.0,30.0,14.0,9.0,13.0,58.0,38.0,7.0,7.0,21.2,0,0.0,0,2014,4,12,28
8032,19.8,36.8,0.0,2.0,57.0,11.0,19.0,26.0,52.0,13.0,1.0,4.0,26.8,0,0.0,0,2014,4,12,29
8033,19.2,31.3,0.0,10.0,39.0,15.0,19.0,17.0,26.0,15.0,0.0,0.0,22.5,0,0.0,0,2014,4,12,30
8034,17.3,34.2,0.0,12.0,28.0,15.0,15.0,13.0,29.0,19.0,0.0,0.0,24.4,0,0.0,0,2014,4,12,31
8035,19.8,38.4,0.0,3.0,26.0,8.0,19.0,9.0,35.0,10.0,1.0,1.0,29.4,0,0.0,0,2015,1,1,1
8036,24.0,39.7,0.0,8.0,61.0,0.0,22.0,15.0,25.0,12.0,1.0,3.0,31.0,0,0.0,0,2015,1,1,2
8037,21.6,36.9,0.0,8.0,39.0,3.0,19.0,20.0,44.0,21.0,0.0,2.0,26.7,0,0.0,0,2015,1,1,3
8038,26.3,37.1,0.0,7.0,56.0,6.0,22.0,15.0,41.0,29.0,7.0,7.0,30.2,0,1.0,0,2015,1,1,4
8039,20.9,28.1,1.0,13.0,39.0,3.0,22.0,22.0,76.0,62.0,7.0,7.0,22.5,0,0.0,0,2015,1,1,5
8040,21.1,35.6,0.0,3.0,30.0,6.0,17.0,15.0,59.0,32.0,6.0,7.0,26.2,0,0.0,0,2015,1,1,6
8041,23.6,36.3,0.0,11.0,52.0,8.0,20.0,19.0,40.0,24.0,1.0,6.0,28.7,0,0.2,0,2015,1,1,7
8042,24.0,38.1,0.2,11.0,39.0,5.0,13.0,24.0,26.0,14.0,1.0,4.0,31.2,0,0.0,0,2015,1,1,8
8043,23.4,37.5,0.0,4.0,54.0,5.0,26.0,17.0,27.0,18.0,7.0,8.0,30.8,0,0.2,0,2015,1,1,9
8044,23.9,25.3,0.2,14.0,33.0,12.0,13.0,17.0,70.0,90.0,8.0,8.0,24.6,0,39.0,1,2015,1,1,10
8045,20.4,25.2,39.0,14.0,33.0,13.0,20.0,9.0,96.0,81.0,8.0,8.0,20.5,1,15.2,1,2015,1,1,11
8046,20.4,24.7,15.2,8.0,33.0,14.0,17.0,20.0,92.0,87.0,8.0,8.0,22.5,1,1.0,0,2015,1,1,12
8047,21.1,29.5,1.0,3.0,39.0,5.0,24.0,20.0,82.0,67.0,7.0,7.0,22.9,0,2.4,1,2015,1,1,13
8048,19.3,22.4,2.4,7.0,46.0,2.0,13.0,19.0,75.0,70.0,7.0,7.0,20.9,1,0.0,0,2015,1,1,14
8049,15.9,28.1,0.0,2.0,37.0,7.0,17.0,17.0,72.0,41.0,0.0,1.0,19.6,0,0.0,0,2015,1,1,15
8050,15.0,30.4,0.0,2.0,35.0,15.0,11.0,15.0,43.0,23.0,0.0,0.0,21.6,0,0.0,0,2015,1,1,16
8051,18.7,32.5,0.0,7.0,39.0,7.0,13.0,22.0,32.0,22.0,0.0,1.0,27.1,0,0.0,0,2015,1,1,17
8052,17.2,32.0,0.0,15.0,39.0,2.0,13.0,20.0,32.0,14.0,1.0,3.0,24.2,0,0.0,0,2015,1,1,18
8053,16.5,31.6,0.0,15.0,30.0,7.0,11.0,15.0,33.0,13.0,6.0,6.0,22.7,0,0.0,0,2015,1,1,19
8054,19.2,33.1,0.0,8.0,39.0,5.0,26.0,15.0,57.0,19.0,1.0,8.0,23.3,0,0.0,0,2015,1,1,20
8055,23.3,31.9,0.0,3.0,43.0,8.0,24.0,30.0,54.0,31.0,7.0,2.0,24.3,0,0.0,0,2015,1,1,21
8056,22.0,33.6,0.0,8.0,37.0,8.0,22.0,17.0,61.0,32.0,1.0,6.0,25.1,0,0.0,0,2015,1,1,22
8057,23.3,35.6,0.0,0.0,39.0,0.0,17.0,7.0,43.0,27.0,3.0,7.0,29.4,0,0.0,0,2015,1,1,23
8058,24.2,36.3,0.0,11.0,50.0,2.0,19.0,13.0,53.0,29.0,3.0,6.0,27.0,0,1.8,1,2015,1,1,24
8060,17.1,30.2,0.0,10.0,41.0,15.0,17.0,24.0,23.0,14.0,1.0,4.0,21.0,0,0.0,0,2015,1,1,26
8061,16.0,31.7,0.0,7.0,43.0,7.0,17.0,22.0,36.0,13.0,1.0,1.0,20.7,0,0.0,0,2015,1,1,27
8062,18.0,30.9,0.0,12.0,59.0,12.0,17.0,20.0,63.0,32.0,1.0,5.0,21.0,0,0.6,0,2015,1,1,28
8063,16.6,30.5,0.6,15.0,31.0,15.0,17.0,20.0,53.0,24.0,1.0,5.0,20.5,0,0.0,0,2015,1,1,29
8064,17.0,30.5,0.0,2.0,41.0,0.0,7.0,17.0,31.0,12.0,1.0,1.0,22.7,0,0.0,0,2015,1,1,30
8065,14.0,29.8,0.0,15.0,43.0,15.0,11.0,26.0,28.0,16.0,0.0,1.0,20.8,0,0.0,0,2015,1,1,31
8066,15.9,30.9,0.0,2.0,37.0,2.0,7.0,20.0,32.0,15.0,1.0,2.0,22.4,0,0.0,0,2015,1,2,1
8067,16.1,30.8,0.0,12.0,52.0,7.0,17.0,13.0,40.0,35.0,1.0,3.0,21.3,0,8.2,1,2015,1,2,2
8068,18.8,31.3,8.2,13.0,35.0,9.0,22.0,13.0,56.0,24.0,1.0,2.0,21.2,1,0.0,0,2015,1,2,3
8069,18.3,33.5,0.0,15.0,31.0,11.0,11.0,7.0,22.0,18.0,1.0,1.0,25.3,0,0.0,0,2015,1,2,4
8070,20.5,34.0,0.0,8.0,46.0,3.0,31.0,20.0,40.0,21.0,1.0,4.0,24.0,0,0.0,0,2015,1,2,5
8071,21.0,33.6,0.0,8.0,43.0,8.0,26.0,17.0,47.0,22.0,1.0,2.0,23.8,0,0.0,0,2015,1,2,6
8072,20.5,35.1,0.0,8.0,33.0,13.0,22.0,13.0,40.0,17.0,0.0,1.0,24.0,0,0.0,0,2015,1,2,7
8073,22.6,39.5,0.0,2.0,33.0,15.0,15.0,11.0,27.0,13.0,0.0,2.0,28.7,0,0.0,0,2015,1,2,8
8074,24.3,40.3,0.0,0.0,35.0,2.0,9.0,11.0,24.0,11.0,0.0,1.0,29.0,0,0.0,0,2015,1,2,9
8075,25.5,37.8,0.0,3.0,56.0,6.0,30.0,19.0,29.0,20.0,0.0,1.0,29.8,0,0.0,0,2015,1,2,10
8076,26.1,36.1,0.0,3.0,35.0,4.0,20.0,9.0,42.0,26.0,5.0,3.0,26.7,0,0.0,0,2015,1,2,11
8077,23.1,35.1,0.0,14.0,44.0,9.0,9.0,17.0,54.0,25.0,5.0,7.0,24.8,0,0.0,0,2015,1,2,12
8078,20.9,35.6,0.0,8.0,37.0,8.0,17.0,13.0,56.0,25.0,1.0,3.0,25.0,0,0.0,0,2015,1,2,13
8079,22.3,36.6,0.0,15.0,57.0,5.0,20.0,11.0,48.0,24.0,7.0,3.0,26.1,0,0.2,0,2015,1,2,14
8080,20.6,39.3,0.2,2.0,37.0,2.0,17.0,13.0,47.0,17.0,0.0,2.0,26.7,0,0.0,0,2015,1,2,15
8081,24.0,39.3,0.0,7.0,57.0,10.0,17.0,20.0,38.0,13.0,3.0,5.0,27.4,0,0.2,0,2015,1,2,16
8082,22.4,34.3,0.2,2.0,57.0,2.0,13.0,24.0,40.0,27.0,7.0,7.0,27.2,0,6.2,1,2015,1,2,17
8083,20.7,31.5,6.2,14.0,31.0,9.0,15.0,9.0,65.0,32.0,7.0,7.0,23.5,1,0.0,0,2015,1,2,18
8084,21.9,32.3,0.0,8.0,67.0,1.0,19.0,6.0,47.0,36.0,6.0,7.0,24.8,0,0.4,0,2015,1,2,19
8085,22.0,31.5,0.4,1.0,37.0,12.0,17.0,6.0,65.0,40.0,8.0,8.0,23.6,0,1.8,1,2015,1,2,20
8086,21.3,34.5,1.8,10.0,30.0,12.0,13.0,7.0,66.0,34.0,1.0,3.0,24.3,1,0.0,0,2015,1,2,21
8087,22.5,36.2,0.0,14.0,31.0,1.0,22.0,7.0,56.0,27.0,1.0,4.0,25.7,0,0.0,0,2015,1,2,22
8088,24.5,37.9,0.0,7.0,61.0,12.0,20.0,15.0,52.0,21.0,1.0,5.0,27.2,0,0.0,0,2015,1,2,23
8089,24.6,37.9,0.0,10.0,48.0,9.0,20.0,9.0,47.0,23.0,0.0,3.0,27.4,0,0.0,0,2015,1,2,24
8090,22.6,36.2,0.0,2.0,41.0,15.0,17.0,19.0,54.0,30.0,1.0,4.0,25.9,0,0.0,0,2015,1,2,25
8091,18.3,34.0,0.0,15.0,37.0,7.0,9.0,20.0,61.0,9.0,7.0,1.0,23.9,0,0.0,0,2015,1,2,26
8093,23.4,37.4,0.0,3.0,26.0,3.0,17.0,9.0,40.0,14.0,3.0,2.0,27.0,0,0.0,0,2015,1,2,28
8094,24.2,34.9,0.0,15.0,43.0,15.0,13.0,22.0,44.0,27.0,1.0,1.0,30.0,0,0.0,0,2015,1,3,1
8095,17.2,37.2,0.0,14.0,31.0,3.0,17.0,7.0,46.0,25.0,1.0,2.0,22.4,0,0.0,0,2015,1,3,2
8096,22.4,37.9,0.0,7.0,39.0,7.0,17.0,22.0,47.0,21.0,0.0,1.0,26.8,0,0.0,0,2015,1,3,3
8097,21.0,35.1,0.0,10.0,50.0,7.0,11.0,15.0,19.0,17.0,1.0,2.0,26.7,0,0.0,0,2015,1,3,4
8098,17.9,26.5,0.0,7.0,54.0,15.0,30.0,22.0,48.0,17.0,1.0,2.0,19.1,0,0.0,0,2015,1,3,5
8099,11.5,27.0,0.0,2.0,39.0,7.0,19.0,24.0,22.0,8.0,1.0,2.0,17.3,0,0.0,0,2015,1,3,6
8100,13.8,30.2,0.0,7.0,30.0,15.0,9.0,9.0,39.0,26.0,1.0,2.0,21.4,0,0.0,0,2015,1,3,7
8101,18.5,33.2,0.0,10.0,50.0,10.0,13.0,15.0,41.0,18.0,1.0,1.0,22.6,0,0.0,0,2015,1,3,8
8102,18.2,34.5,0.0,7.0,33.0,15.0,9.0,13.0,29.0,14.0,0.0,5.0,23.2,0,0.0,0,2015,1,3,9
8103,20.2,36.0,0.0,9.0,31.0,15.0,13.0,9.0,26.0,12.0,2.0,1.0,24.3,0,0.0,0,2015,1,3,10
8104,21.9,35.2,0.0,2.0,35.0,12.0,20.0,9.0,56.0,32.0,0.0,5.0,24.9,0,0.0,0,2015,1,3,11
8105,19.1,34.4,0.0,7.0,41.0,15.0,6.0,9.0,56.0,21.0,1.0,1.0,24.8,0,0.0,0,2015,1,3,12
8106,16.8,30.7,0.0,7.0,39.0,7.0,13.0,15.0,31.0,15.0,1.0,1.0,19.9,0,0.0,0,2015,1,3,13
8107,17.6,32.3,0.0,8.0,31.0,12.0,22.0,9.0,55.0,39.0,0.0,1.0,20.7,0,0.0,0,2015,1,3,14
8108,16.6,31.9,0.0,2.0,43.0,7.0,6.0,24.0,22.0,18.0,1.0,1.0,21.7,0,0.0,0,2015,1,3,15
8109,17.3,31.9,0.0,3.0,39.0,14.0,22.0,13.0,51.0,21.0,1.0,1.0,19.9,0,0.0,0,2015,1,3,16
8110,19.9,29.1,0.0,6.0,37.0,5.0,11.0,15.0,34.0,40.0,7.0,7.0,23.1,0,0.0,0,2015,1,3,17
8111,21.4,33.9,0.0,0.0,46.0,0.0,13.0,28.0,33.0,22.0,1.0,0.0,26.3,0,0.0,0,2015,1,3,18
8112,19.0,37.9,0.0,11.0,33.0,11.0,17.0,9.0,40.0,15.0,0.0,1.0,24.2,0,0.0,0,2015,1,3,19
8113,23.3,30.7,0.0,7.0,46.0,7.0,26.0,24.0,38.0,21.0,2.0,2.0,23.5,0,0.0,0,2015,1,3,20
8114,14.1,31.8,0.0,14.0,46.0,14.0,15.0,13.0,35.0,28.0,1.0,1.0,17.0,0,0.0,0,2015,1,3,21
8115,16.9,32.9,0.0,14.0,39.0,13.0,20.0,11.0,56.0,33.0,1.0,1.0,21.4,0,0.0,0,2015,1,3,22
8116,21.3,35.5,0.0,6.0,35.0,1.0,24.0,9.0,51.0,22.0,2.0,3.0,24.1,0,0.0,0,2015,1,3,23
8117,20.8,28.2,0.0,7.0,43.0,7.0,20.0,26.0,39.0,27.0,5.0,1.0,21.6,0,0.0,0,2015,1,3,24
8118,10.0,24.2,0.0,1.0,41.0,7.0,9.0,13.0,43.0,20.0,1.0,1.0,14.2,0,0.0,0,2015,1,3,25
8119,10.5,23.4,0.0,7.0,43.0,7.0,7.0,20.0,33.0,25.0,1.0,1.0,15.5,0,0.0,0,2015,1,3,26
8120,8.8,23.4,0.0,10.0,33.0,7.0,11.0,20.0,40.0,24.0,0.0,1.0,13.0,0,0.0,0,2015,1,3,27
8121,10.9,26.4,0.0,12.0,30.0,10.0,13.0,11.0,40.0,21.0,1.0,5.0,16.5,0,0.0,0,2015,1,3,28
8122,12.8,29.2,0.0,10.0,24.0,14.0,13.0,9.0,24.0,14.0,7.0,7.0,19.7,0,0.0,0,2015,1,3,29
8123,15.2,30.9,0.0,2.0,30.0,0.0,9.0,11.0,41.0,17.0,6.0,3.0,18.4,0,0.0,0,2015,1,3,30
8124,16.1,29.8,0.0,12.0,31.0,0.0,11.0,2.0,35.0,16.0,0.0,1.0,21.0,0,0.0,0,2015,1,3,31
8125,17.0,30.9,0.0,8.0,30.0,5.0,19.0,11.0,57.0,26.0,1.0,6.0,20.7,0,0.0,0,2015,2,4,1
8126,20.6,30.2,0.0,5.0,33.0,13.0,20.0,17.0,48.0,41.0,6.0,7.0,23.0,0,0.8,0,2015,2,4,2
8127,18.8,26.5,0.8,14.0,41.0,10.0,13.0,11.0,49.0,34.0,7.0,8.0,19.2,0,0.0,0,2015,2,4,3
8128,17.4,27.4,0.0,9.0,33.0,9.0,11.0,7.0,79.0,45.0,3.0,7.0,19.4,0,1.4,1,2015,2,4,4
8129,13.8,27.5,1.4,0.0,35.0,10.0,4.0,9.0,75.0,31.0,1.0,2.0,19.7,1,4.4,1,2015,2,4,5
8130,15.5,26.7,4.4,1.0,39.0,1.0,4.0,24.0,93.0,37.0,7.0,6.0,16.5,1,0.0,0,2015,2,4,6
8131,10.2,16.7,0.0,0.0,44.0,0.0,22.0,22.0,66.0,39.0,6.0,7.0,11.5,0,0.2,0,2015,2,4,7
8132,10.3,21.0,0.2,7.0,43.0,15.0,20.0,20.0,60.0,23.0,1.0,1.0,12.6,0,0.0,0,2015,2,4,8
8133,8.5,23.8,0.0,7.0,39.0,7.0,9.0,17.0,57.0,23.0,0.0,0.0,14.8,0,0.0,0,2015,2,4,9
8134,10.5,24.4,0.0,13.0,24.0,15.0,13.0,7.0,53.0,23.0,6.0,7.0,16.3,0,0.0,0,2015,2,4,10
8135,12.9,26.9,0.0,14.0,24.0,11.0,17.0,9.0,52.0,24.0,1.0,1.0,18.8,0,0.0,0,2015,2,4,11
8136,13.7,26.5,0.0,14.0,20.0,15.0,9.0,9.0,43.0,19.0,7.0,7.0,19.7,0,0.0,0,2015,2,4,12
8137,14.0,27.8,0.0,8.0,24.0,8.0,13.0,7.0,43.0,22.0,7.0,6.0,20.7,0,0.0,0,2015,2,4,13
8138,19.1,31.9,0.0,8.0,30.0,5.0,20.0,11.0,38.0,20.0,1.0,7.0,22.0,0,0.0,0,2015,2,4,14
8139,20.5,29.6,0.0,6.0,30.0,2.0,17.0,11.0,37.0,28.0,7.0,7.0,25.5,0,0.0,0,2015,2,4,15
8140,17.4,33.8,0.0,7.0,41.0,1.0,9.0,9.0,48.0,24.0,3.0,7.0,24.5,0,0.6,0,2015,2,4,16
8142,20.6,22.2,0.0,6.0,44.0,4.0,17.0,11.0,66.0,90.0,8.0,8.0,22.0,0,2.6,1,2015,2,4,18
8143,12.0,17.4,2.6,7.0,43.0,10.0,15.0,24.0,85.0,32.0,8.0,2.0,14.3,1,0.0,0,2015,2,4,19
8144,5.2,13.4,0.0,10.0,56.0,10.0,20.0,26.0,63.0,55.0,2.0,7.0,9.8,0,8.8,1,2015,2,4,20
8145,8.8,18.4,8.8,9.0,37.0,9.0,17.0,20.0,67.0,40.0,6.0,2.0,11.3,1,0.0,0,2015,2,4,21
8146,8.2,21.8,0.0,7.0,37.0,10.0,17.0,17.0,54.0,31.0,6.0,1.0,14.0,0,0.0,0,2015,2,4,22
8147,10.1,23.6,0.0,15.0,26.0,2.0,9.0,15.0,57.0,37.0,1.0,7.0,15.7,0,0.0,0,2015,2,4,23
8148,12.7,23.6,0.0,2.0,35.0,1.0,13.0,22.0,64.0,35.0,5.0,1.0,17.6,0,0.0,0,2015,2,4,24
8149,11.2,19.6,0.0,2.0,59.0,11.0,13.0,24.0,60.0,34.0,1.0,8.0,15.0,0,1.0,0,2015,2,4,25
8150,7.3,17.9,1.0,7.0,41.0,2.0,19.0,28.0,89.0,42.0,7.0,1.0,10.8,0,0.0,0,2015,2,4,26
8151,6.5,17.5,0.0,15.0,31.0,7.0,19.0,15.0,57.0,36.0,1.0,0.0,11.9,0,0.0,0,2015,2,4,27
8152,6.3,18.3,0.0,12.0,28.0,12.0,9.0,15.0,55.0,31.0,5.0,1.0,12.5,0,0.0,0,2015,2,4,28
8153,5.5,22.1,0.0,14.0,33.0,6.0,19.0,15.0,60.0,20.0,0.0,1.0,14.3,0,0.0,0,2015,2,4,29
8154,13.0,19.0,0.0,14.0,35.0,3.0,22.0,15.0,69.0,49.0,7.0,7.0,14.8,0,0.0,0,2015,2,4,30
8155,12.6,23.3,0.0,8.0,39.0,13.0,17.0,19.0,72.0,44.0,1.0,8.0,16.1,0,0.0,0,2015,2,5,1
8156,10.5,26.0,0.0,10.0,28.0,10.0,13.0,17.0,60.0,37.0,2.0,7.0,17.2,0,0.0,0,2015,2,5,2
8157,11.6,24.8,0.0,10.0,37.0,15.0,11.0,17.0,55.0,31.0,1.0,0.0,17.7,0,0.0,0,2015,2,5,3
8158,10.1,25.5,0.0,0.0,28.0,1.0,9.0,13.0,43.0,20.0,0.0,0.0,17.4,0,0.0,0,2015,2,5,4
8159,11.2,27.0,0.0,0.0,54.0,0.0,22.0,26.0,38.0,27.0,1.0,0.0,21.1,0,0.0,0,2015,2,5,5
8160,7.4,18.3,0.0,7.0,31.0,2.0,11.0,17.0,46.0,29.0,0.0,0.0,11.9,0,0.0,0,2015,2,5,6
8161,6.8,18.3,0.0,2.0,39.0,2.0,11.0,20.0,57.0,27.0,7.0,1.0,11.9,0,0.0,0,2015,2,5,7
8162,5.2,17.8,0.0,7.0,28.0,7.0,13.0,17.0,61.0,34.0,0.0,1.0,11.5,0,0.0,0,2015,2,5,8
8163,4.0,18.8,0.0,0.0,28.0,1.0,9.0,13.0,55.0,33.0,1.0,1.0,12.2,0,0.0,0,2015,2,5,9
8164,7.4,20.5,0.0,1.0,48.0,1.0,15.0,24.0,43.0,29.0,1.0,2.0,15.1,0,0.0,0,2015,2,5,10
8165,10.2,19.5,0.0,7.0,33.0,7.0,19.0,19.0,69.0,45.0,7.0,2.0,13.9,0,0.0,0,2015,2,5,11
8166,11.2,21.0,0.0,2.0,37.0,2.0,11.0,17.0,59.0,38.0,7.0,6.0,15.6,0,0.0,0,2015,2,5,12
8167,9.4,13.7,0.0,15.0,52.0,7.0,26.0,30.0,54.0,28.0,5.0,4.0,10.2,0,0.0,0,2015,2,5,13
8168,3.0,16.2,0.0,15.0,39.0,15.0,17.0,20.0,63.0,26.0,0.0,0.0,7.9,0,0.0,0,2015,2,5,14
8169,4.7,19.5,0.0,9.0,52.0,10.0,17.0,11.0,65.0,31.0,0.0,0.0,10.5,0,0.0,0,2015,2,5,15
8170,8.2,22.0,0.0,14.0,30.0,14.0,19.0,13.0,54.0,33.0,1.0,1.0,14.7,0,0.0,0,2015,2,5,16
8171,9.0,23.1,0.0,8.0,33.0,13.0,22.0,7.0,63.0,36.0,2.0,3.0,15.1,0,0.0,0,2015,2,5,17
8172,11.4,24.1,0.0,8.0,28.0,3.0,13.0,17.0,55.0,38.0,5.0,5.0,17.1,0,5.4,1,2015,2,5,18
8173,14.5,22.5,5.4,2.0,43.0,1.0,15.0,17.0,86.0,66.0,5.0,5.0,16.4,1,7.6,1,2015,2,5,19
8174,12.9,20.2,7.6,2.0,46.0,2.0,9.0,11.0,73.0,63.0,1.0,8.0,17.5,1,0.2,0,2015,2,5,20
8175,8.6,15.4,0.2,2.0,37.0,7.0,9.0,17.0,89.0,95.0,4.0,7.0,12.1,0,25.6,1,2015,2,5,21
8176,8.1,13.6,25.6,7.0,31.0,7.0,19.0,17.0,89.0,79.0,8.0,2.0,9.0,1,0.0,0,2015,2,5,22
8177,5.3,18.4,0.0,13.0,24.0,14.0,9.0,9.0,71.0,42.0,1.0,3.0,11.2,0,0.0,0,2015,2,5,23
8178,6.2,18.6,0.0,3.0,28.0,14.0,13.0,11.0,63.0,47.0,4.0,7.0,11.9,0,0.0,0,2015,2,5,24
8179,8.4,21.2,0.0,3.0,24.0,14.0,15.0,6.0,54.0,40.0,3.0,7.0,13.4,0,0.0,0,2015,2,5,25
8180,11.3,19.4,0.0,3.0,20.0,6.0,15.0,9.0,69.0,49.0,7.0,5.0,14.3,0,0.0,0,2015,2,5,26
8181,12.1,16.2,0.0,8.0,20.0,9.0,9.0,4.0,79.0,81.0,7.0,7.0,13.4,0,3.6,1,2015,2,5,27
8182,12.6,21.4,3.6,6.0,30.0,5.0,13.0,15.0,87.0,49.0,7.0,7.0,15.1,1,6.8,1,2015,2,5,28
8183,14.5,18.0,6.8,5.0,17.0,7.0,9.0,6.0,96.0,72.0,8.0,7.0,14.8,1,0.0,0,2015,2,5,29
8184,13.6,14.5,0.0,14.0,19.0,10.0,11.0,9.0,82.0,97.0,8.0,8.0,14.0,0,18.8,1,2015,2,5,30
8185,10.8,13.5,18.8,7.0,22.0,10.0,11.0,11.0,97.0,70.0,8.0,1.0,11.1,1,3.2,1,2015,2,5,31
8186,7.7,12.1,3.2,15.0,37.0,10.0,17.0,17.0,76.0,33.0,2.0,0.0,10.0,1,0.0,0,2015,2,6,1
8187,0.9,11.7,0.0,15.0,50.0,15.0,15.0,13.0,67.0,46.0,5.0,6.0,5.6,0,0.0,0,2015,2,6,2
8188,0.8,11.9,0.0,15.0,20.0,7.0,9.0,9.0,80.0,54.0,7.0,2.0,5.2,0,0.0,0,2015,2,6,3
8189,1.8,14.4,0.0,11.0,26.0,1.0,6.0,13.0,75.0,45.0,1.0,0.0,7.9,0,0.0,0,2015,2,6,4
8190,6.7,13.4,0.0,1.0,31.0,7.0,17.0,13.0,84.0,65.0,1.0,7.0,9.4,0,0.0,0,2015,2,6,5
8192,4.9,19.0,0.0,11.0,26.0,4.0,9.0,13.0,72.0,44.0,5.0,1.0,11.6,0,0.0,0,2015,2,6,7
8193,8.6,21.4,0.0,11.0,30.0,1.0,9.0,13.0,69.0,32.0,6.0,3.0,12.9,0,0.0,0,2015,2,6,8
8194,7.5,18.8,0.0,15.0,22.0,15.0,7.0,13.0,62.0,47.0,1.0,1.0,12.8,0,0.0,0,2015,2,6,9
8195,7.2,14.8,0.0,12.0,30.0,9.0,11.0,13.0,71.0,38.0,1.0,0.0,9.8,0,0.0,0,2015,2,6,10
8196,5.4,20.6,0.0,8.0,31.0,14.0,17.0,13.0,74.0,48.0,1.0,4.0,12.4,0,0.0,0,2015,2,6,11
8197,9.5,18.8,0.0,14.0,26.0,13.0,17.0,9.0,72.0,48.0,6.0,7.0,12.2,0,0.0,0,2015,2,6,12
8198,9.8,20.3,0.0,6.0,31.0,6.0,17.0,11.0,74.0,48.0,6.0,6.0,11.9,0,0.0,0,2015,2,6,13
8199,11.6,21.4,0.0,3.0,31.0,8.0,20.0,19.0,57.0,51.0,6.0,7.0,15.8,0,0.0,0,2015,2,6,14
8200,14.4,15.5,0.0,8.0,31.0,8.0,20.0,17.0,73.0,96.0,8.0,8.0,14.5,0,20.0,1,2015,2,6,15
8201,12.3,17.5,20.0,6.0,22.0,14.0,11.0,7.0,98.0,88.0,8.0,7.0,15.1,1,7.6,1,2015,2,6,16
8202,11.6,15.4,7.6,1.0,31.0,1.0,15.0,19.0,86.0,79.0,7.0,7.0,12.3,1,6.8,1,2015,2,6,17
8203,9.7,14.2,6.8,0.0,20.0,2.0,7.0,11.0,99.0,69.0,7.0,7.0,11.1,1,1.8,1,2015,2,6,18
8204,8.4,11.5,1.8,2.0,26.0,15.0,11.0,11.0,92.0,79.0,7.0,8.0,9.4,1,0.0,0,2015,2,6,19
8205,4.4,13.1,0.0,2.0,20.0,15.0,9.0,9.0,94.0,53.0,5.0,2.0,6.7,0,0.2,0,2015,2,6,20
8206,2.5,14.8,0.2,3.0,28.0,14.0,9.0,11.0,72.0,42.0,0.0,1.0,8.4,0,0.0,0,2015,2,6,21
8207,4.4,16.4,0.0,6.0,33.0,6.0,13.0,13.0,66.0,44.0,1.0,5.0,10.1,0,0.0,0,2015,2,6,22
8208,8.2,20.0,0.0,3.0,31.0,6.0,17.0,17.0,69.0,49.0,1.0,5.0,12.2,0,8.6,1,2015,2,6,23
8209,11.6,14.4,8.6,0.0,33.0,2.0,9.0,11.0,97.0,87.0,8.0,7.0,11.6,1,5.0,1,2015,2,6,24
8210,10.2,13.2,5.0,15.0,35.0,15.0,15.0,17.0,92.0,70.0,7.0,7.0,10.2,1,0.2,0,2015,2,6,25
8211,3.9,17.5,0.2,9.0,26.0,16.0,11.0,0.0,84.0,54.0,1.0,1.0,6.7,0,0.0,0,2015,2,6,26
8213,3.5,10.0,0.2,13.0,19.0,10.0,11.0,9.0,99.0,87.0,8.0,8.0,4.3,0,0.4,0,2015,2,6,28
8214,2.2,16.3,0.4,13.0,19.0,1.0,11.0,6.0,88.0,47.0,1.0,1.0,6.1,0,0.0,0,2015,2,6,29
8215,6.1,16.3,0.0,7.0,20.0,15.0,9.0,13.0,78.0,55.0,6.0,5.0,9.5,0,0.0,0,2015,2,6,30
8216,3.9,12.5,0.0,7.0,20.0,2.0,7.0,9.0,79.0,52.0,1.0,1.0,7.6,0,0.0,0,2015,3,7,1
8217,2.2,13.7,0.0,7.0,35.0,7.0,7.0,19.0,86.0,49.0,2.0,2.0,5.0,0,0.0,0,2015,3,7,2
8219,1.5,12.6,0.0,8.0,19.0,15.0,9.0,11.0,73.0,39.0,6.0,7.0,4.9,0,0.0,0,2015,3,7,4
8220,1.8,15.0,0.0,14.0,17.0,4.0,13.0,9.0,63.0,31.0,0.0,2.0,7.1,0,0.0,0,2015,3,7,5
8221,1.9,14.9,0.0,2.0,30.0,2.0,2.0,17.0,63.0,47.0,0.0,3.0,8.4,0,0.0,0,2015,3,7,6
8222,5.3,17.2,0.0,2.0,20.0,2.0,7.0,13.0,58.0,38.0,2.0,3.0,11.1,0,0.0,0,2015,3,7,7
8223,4.8,16.8,0.0,8.0,26.0,14.0,15.0,11.0,71.0,44.0,3.0,5.0,10.6,0,0.0,0,2015,3,7,8
8224,4.2,17.1,0.0,3.0,37.0,6.0,15.0,15.0,75.0,40.0,0.0,1.0,8.5,0,1.6,1,2015,3,7,9
8225,8.4,18.2,1.6,6.0,35.0,11.0,7.0,13.0,95.0,58.0,6.0,3.0,11.7,1,0.0,0,2015,3,7,10
8226,10.5,18.7,0.0,0.0,63.0,11.0,19.0,24.0,92.0,37.0,7.0,3.0,11.3,0,6.2,1,2015,3,7,11
8227,4.5,10.4,6.2,0.0,65.0,0.0,24.0,31.0,77.0,59.0,3.0,6.0,6.4,1,4.8,1,2015,3,7,12
8228,4.5,11.2,4.8,2.0,61.0,2.0,19.0,24.0,97.0,60.0,8.0,4.0,6.6,1,0.4,0,2015,3,7,13
